user_id,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform,
35cdfaee72c911e9b5fadca9049399ef,3/24/20 21:09,30,64,FALSE,TRUE,348,95,489,459,778,794,
35cd69f872c911e99048dca9049399ef,12/10/19 22:28,10,64,FALSE,FALSE,217,77,153,145,50,899,
35d33f5472c911e9836bdca9049399ef,4/14/20 2:40,30,31,TRUE,FALSE,132,68,243,164,3,773,
35d5044272c911e98223dca9049399ef,2/2/18 2:00,20,49,FALSE,FALSE,16,4,19,18,1,1575,
35cd9edc72c911e9af88dca9049399ef,7/31/21 18:54,30,12,TRUE,FALSE,35,8,22,19,3,300,
35cf72ca72c911e99bfddca9049399ef,11/26/21 20:02,20,64,TRUE,FALSE,104,45,192,160,2,182,
35d2742172c911e9ac13dca9049399ef,8/13/19 16:12,,8,FALSE,FALSE,21,12,30,24,3,1018,
35d6120572c911e995fedca9049399ef,1/4/22 10:50,,34,FALSE,FALSE,181,33,121,120,13,143,
35d67c9e72c911e9b6efdca9049399ef,1/23/19 6:06,30,31,FALSE,TRUE,227,95,699,598,86,1220,
35d0f3a172c911e9bc61dca9049399ef,9/21/19 17:09,30,40,FALSE,TRUE,129,94,392,375,90,979,
35d5e5c572c911e9926fdca9049399ef,12/17/20 18:49,,64,FALSE,TRUE,198,93,172,154,72,526,
35d76fd472c911e9a4dddca9049399ef,5/24/22 16:36,,20,TRUE,FALSE,36,4,96,95,4,3,
35d669cc72c911e9952cdca9049399ef,11/20/21 16:37,20,12,FALSE,FALSE,96,58,387,283,11,188,
35d73c2672c911e9a604dca9049399ef,12/25/21 13:00,,32,FALSE,FALSE,132,91,309,281,150,153,
35d045e372c911e9b806dca9049399ef,7/26/20 20:57,30,41,FALSE,FALSE,178,58,222,213,9,670,
35d6e13572c911e98caadca9049399ef,9/7/18 15:21,50,61,FALSE,FALSE,55,18,63,42,2,1358,
35d05d5c72c911e98284dca9049399ef,5/1/21 15:35,30,35,TRUE,TRUE,193,93,316,298,258,391,
35d4d9f372c911e9af1bdca9049399ef,1/20/21 19:30,30,14,FALSE,TRUE,45,3,1,0,0,492,
35ca13d172c911e9b2a9dca9049399ef,1/14/20 21:13,1,54,TRUE,FALSE,55,95,100,95,837,864,
35d1df5472c911e98db4dca9049399ef,6/18/19 11:17,,61,FALSE,FALSE,193,76,137,135,133,1074,
35d4789c72c911e98651dca9049399ef,7/14/18 17:41,30,69,FALSE,TRUE,162,58,218,171,4,1413,
35ce1a5472c911e983d5dca9049399ef,12/1/19 21:53,20,44,FALSE,FALSE,32,14,48,36,4,908,
35d5638772c911e9b0f2dca9049399ef,6/17/18 14:06,30,61,TRUE,TRUE,224,84,273,273,29,1440,
35ca48b872c911e9b507dca9049399ef,7/20/18 23:35,,64,TRUE,TRUE,,70,252,243,67,1407,
35d70c7372c911e9b25cdca9049399ef,4/20/22 0:45,,13,TRUE,FALSE,36,13,36,32,3,37,
35d0b4f872c911e9906bdca9049399ef,10/4/21 19:38,20,10,FALSE,TRUE,66,85,195,169,40,235,
35d6e5ab72c911e9a20cdca9049399ef,1/9/22 15:17,,2,FALSE,FALSE,,1,,,0,138,
35d655c272c911e99165dca9049399ef,4/30/22 6:14,,5,FALSE,FALSE,24,19,125,119,9,27,
35d6281772c911e9a951dca9049399ef,3/28/20 17:39,30,61,TRUE,FALSE,125,94,257,243,777,790,
35cb6f2172c911e98927dca9049399ef,6/5/18 3:50,,63,TRUE,FALSE,86,11,73,67,3,1452,
35d12fd172c911e9ac55dca9049399ef,3/3/20 4:52,,6,TRUE,FALSE,8,4,11,6,1,815,
35d5f42672c911e98c5edca9049399ef,7/20/20 1:11,,2,FALSE,TRUE,2,6,9,7,2,676,
35ce86ee72c911e9a557dca9049399ef,3/7/21 15:45,20,38,TRUE,TRUE,174,80,215,176,47,446,
35cb743572c911e98ad2dca9049399ef,4/25/17 2:12,,3,FALSE,FALSE,5,20,30,30,8,1858,
35d404a372c911e9855fdca9049399ef,4/19/21 7:00,30,12,FALSE,FALSE,53,33,294,227,16,403,
35ccf2fa72c911e98dc0dca9049399ef,6/13/20 13:16,10,32,FALSE,FALSE,102,39,91,87,7,713,
35d1f6f872c911e9b8addca9049399ef,7/24/16 11:23,,18,FALSE,TRUE,65,93,282,275,83,2133,
35d783c072c911e98b21dca9049399ef,12/17/17 20:51,10,34,FALSE,TRUE,128,94,319,295,166,1622,
35ca4ac072c911e9845bdca9049399ef,4/24/20 15:27,20,64,FALSE,TRUE,227,84,349,338,214,763,
35d5f04f72c911e98a5adca9049399ef,5/5/22 12:50,,33,FALSE,FALSE,85,21,181,170,19,22,
35d5fb9c72c911e9ab23dca9049399ef,5/11/22 19:11,20,14,TRUE,TRUE,53,16,206,187,17,16,
35cc37b872c911e994f0dca9049399ef,12/30/16 16:43,,62,FALSE,FALSE,198,40,215,154,37,1974,
35d1d13072c911e9826cdca9049399ef,8/17/20 15:28,,50,TRUE,FALSE,127,57,508,505,15,648,
35cdeec772c911e99d27dca9049399ef,3/2/22 3:29,20,17,FALSE,TRUE,75,67,457,415,40,86,
35d16d6e72c911e9a502dca9049399ef,9/14/20 23:22,,,,FALSE,,1,,,0,620,
35ce1da872c911e9846edca9049399ef,4/20/22 15:56,,9,FALSE,TRUE,29,30,145,132,12,37,
35cec9f572c911e9a380dca9049399ef,7/5/18 5:49,20,51,TRUE,FALSE,225,76,193,178,53,1422,
35d28a4772c911e98827dca9049399ef,5/24/22 12:56,20,8,FALSE,FALSE,11,4,44,38,3,3,
35d5794a72c911e9b8ffdca9049399ef,11/21/19 16:46,30,58,FALSE,TRUE,339,90,474,392,461,918,
35d6344a72c911e9aa15dca9049399ef,5/31/19 12:12,10,1,FALSE,FALSE,0,1,,,0,1092,
35cd5cb872c911e995e0dca9049399ef,1/20/22 14:18,50,9,FALSE,FALSE,24,2,1,0,0,127,
35d7856372c911e9af0fdca9049399ef,5/16/22 18:02,,1,FALSE,FALSE,0,1,2,2,0,11,
35d43ab372c911e98642dca9049399ef,3/2/22 6:52,,14,TRUE,FALSE,,77,626,601,35,86,
35cc384f72c911e98380dca9049399ef,7/24/21 14:07,30,38,FALSE,TRUE,169,91,732,606,137,307,
35d0708072c911e9afa9dca9049399ef,4/4/22 9:05,,5,FALSE,FALSE,15,50,94,91,47,53,
35d3c3f372c911e9a5e2dca9049399ef,3/13/21 19:56,30,34,TRUE,TRUE,179,23,252,194,24,440,
35ccaa0272c911e982f8dca9049399ef,5/23/22 11:12,,14,FALSE,FALSE,23,5,93,92,6,4,
35cf01ee72c911e9b15fdca9049399ef,8/19/21 11:15,20,38,FALSE,FALSE,159,95,473,461,174,281,
35cf294f72c911e99bf5dca9049399ef,4/24/22 16:12,20,12,FALSE,TRUE,49,12,329,269,9,33,
35cb8c4572c911e9913edca9049399ef,12/19/16 23:31,,29,FALSE,TRUE,75,93,142,142,166,1985,
35d5f7b072c911e99e0adca9049399ef,11/13/18 16:30,,57,TRUE,FALSE,153,72,61,56,70,1291,
35d691e872c911e9882ddca9049399ef,7/24/21 19:40,,18,FALSE,TRUE,77,47,177,99,40,307,
35d57a6172c911e9970cdca9049399ef,8/16/18 10:55,20,24,TRUE,TRUE,48,10,37,37,3,1380,
35d31ea372c911e98fd4dca9049399ef,12/1/17 16:32,10,62,FALSE,TRUE,173,78,184,153,19,1638,
35d208d172c911e9bbbbdca9049399ef,4/22/22 17:41,50,16,FALSE,FALSE,25,24,116,99,5,35,
35d1f39c72c911e9873edca9049399ef,5/7/22 13:57,30,2,FALSE,TRUE,8,18,77,64,5,20,
35d5948572c911e99d81dca9049399ef,9/8/20 23:07,,30,TRUE,FALSE,123,4,64,54,5,626,
35d14aca72c911e99878dca9049399ef,2/24/22 21:35,,3,TRUE,FALSE,,13,19,18,4,92,
35d23d7a72c911e9bc8fdca9049399ef,11/10/21 12:55,20,38,TRUE,TRUE,91,90,216,208,196,198,
35cc338a72c911e981cfdca9049399ef,11/14/21 23:20,,41,FALSE,TRUE,120,77,378,357,168,194,
35d6b85972c911e98500dca9049399ef,6/21/17 21:36,,64,FALSE,TRUE,240,95,212,183,1370,1801,
35cbd0d472c911e99ff0dca9049399ef,6/19/17 21:08,,58,FALSE,TRUE,271,82,380,362,146,1803,
35d3cee172c911e983c9dca9049399ef,7/19/21 0:08,,65,TRUE,FALSE,173,92,674,535,75,312,
35d01e0a72c911e9869ddca9049399ef,9/9/21 18:01,20,2,FALSE,FALSE,3,3,10,7,1,260,
35d05dde72c911e9b084dca9049399ef,5/21/22 5:58,20,14,FALSE,FALSE,18,7,36,31,3,6,
35caf0eb72c911e9a796dca9049399ef,5/20/19 3:50,10,23,TRUE,TRUE,,36,130,124,34,1103,
35d0ead772c911e98ea3dca9049399ef,2/17/22 15:36,20,23,FALSE,FALSE,73,76,910,803,75,99,
35d32ce372c911e98e3adca9049399ef,8/1/21 22:39,,41,FALSE,FALSE,23,11,17,17,2,299,
35cc098c72c911e9af77dca9049399ef,6/14/18 20:06,,19,FALSE,TRUE,60,57,166,138,46,1443,
35cd6b2e72c911e99f82dca9049399ef,12/27/17 4:57,50,47,FALSE,TRUE,65,16,162,161,15,1612,
35d611a172c911e98c22dca9049399ef,2/23/22 7:27,,4,FALSE,FALSE,,13,191,181,5,93,
35cc6f3072c911e9a060dca9049399ef,12/20/21 16:12,50,42,TRUE,FALSE,135,63,633,420,36,158,
35d1b2cf72c911e99cc9dca9049399ef,1/23/20 1:05,,35,TRUE,TRUE,126,80,235,228,85,855,
35ce519c72c911e9bf03dca9049399ef,10/8/18 15:22,,31,FALSE,FALSE,193,94,526,523,214,1327,
35d1d3d972c911e99af3dca9049399ef,4/17/22 5:21,50,10,FALSE,TRUE,74,41,564,534,22,40,
35d10ffd72c911e99cb9dca9049399ef,4/29/19 11:05,30,33,TRUE,FALSE,98,36,250,202,36,1124,
35d205c772c911e98852dca9049399ef,12/14/21 17:39,20,9,FALSE,FALSE,40,72,511,334,25,164,
35d2edf572c911e99966dca9049399ef,12/28/21 2:05,,14,FALSE,FALSE,102,91,670,655,83,150,
35cb013572c911e9b41ddca9049399ef,8/27/16 19:59,,10,FALSE,FALSE,21,2,3,3,1,2099,
35cf8acf72c911e9a9e4dca9049399ef,9/26/17 15:23,10,58,FALSE,FALSE,427,72,572,564,1173,1704,
35caedc072c911e997abdca9049399ef,2/10/22 17:45,20,45,FALSE,TRUE,65,88,907,775,73,106,
35d5c05972c911e99689dca9049399ef,3/30/18 19:35,,83,FALSE,FALSE,149,73,197,194,67,1519,
35d064a172c911e9b854dca9049399ef,8/30/20 22:20,20,23,FALSE,TRUE,115,71,262,253,23,635,
35d51c7072c911e999f4dca9049399ef,3/18/22 21:02,,31,TRUE,TRUE,117,69,397,376,67,70,
35ca8f8a72c911e9bdbedca9049399ef,1/20/20 6:24,50,52,FALSE,TRUE,77,39,232,185,5,858,
35ce69fd72c911e995f5dca9049399ef,10/2/20 17:39,50,38,TRUE,FALSE,75,63,447,418,14,602,
35cc031972c911e9a809dca9049399ef,5/8/21 12:45,,34,TRUE,TRUE,260,78,612,589,326,384,
35d2a27372c911e9a6e8dca9049399ef,6/30/19 15:58,,31,TRUE,FALSE,187,77,155,173,42,1062,
35d5b9f072c911e9a241dca9049399ef,3/17/21 14:05,20,48,FALSE,TRUE,176,79,520,466,128,436,
35cd161172c911e9b5dcdca9049399ef,4/15/22 0:28,20,5,FALSE,FALSE,22,41,169,167,40,42,
35ce173572c911e9bfd0dca9049399ef,4/27/22 13:58,,4,TRUE,TRUE,23,27,211,208,14,30,
35d2b95772c911e982b6dca9049399ef,4/30/22 21:54,,4,FALSE,FALSE,11,13,53,43,3,27,
35cb74e172c911e98ab1dca9049399ef,5/13/22 17:08,,4,FALSE,FALSE,27,12,353,350,6,14,
35cced2872c911e9b81edca9049399ef,8/28/21 11:55,,36,FALSE,FALSE,12,6,20,16,3,272,
35cf02e872c911e9ae98dca9049399ef,4/8/22 14:54,,13,FALSE,FALSE,48,50,217,213,27,49,
35d5146e72c911e9b9b6dca9049399ef,8/25/18 11:30,,30,FALSE,FALSE,152,81,218,201,153,1371,
35cab9f572c911e9bd02dca9049399ef,2/26/21 14:12,,34,TRUE,TRUE,212,95,399,386,340,455,
35ca605972c911e99c8bdca9049399ef,3/11/22 21:25,20,31,TRUE,TRUE,103,78,459,431,77,77,
35ce41f072c911e9b25adca9049399ef,4/15/20 11:57,,34,FALSE,FALSE,72,2,,,0,772,
35d052ee72c911e9a543dca9049399ef,10/16/21 17:58,,17,FALSE,FALSE,,95,325,323,223,223,
35d6dd4272c911e98865dca9049399ef,3/29/19 18:33,30,57,TRUE,FALSE,56,10,66,59,1,1155,
35ce1f3872c911e99db9dca9049399ef,4/18/21 20:51,30,38,FALSE,FALSE,139,78,415,288,22,404,
35ccb83372c911e9add9dca9049399ef,11/21/17 23:16,50,58,FALSE,FALSE,180,81,513,476,662,1648,
35cfddbd72c911e98998dca9049399ef,4/18/20 23:57,,62,TRUE,TRUE,199,92,781,661,723,769,
35cb530272c911e99efadca9049399ef,4/22/19 4:45,20,49,FALSE,TRUE,82,87,236,207,109,1131,
35cba41972c911e995b7dca9049399ef,11/9/19 18:24,,38,TRUE,TRUE,210,84,287,275,195,930,
35d5fcba72c911e9924adca9049399ef,2/23/22 0:11,,24,FALSE,FALSE,78,52,293,258,31,93,
35ce5b7372c911e99ad3dca9049399ef,8/10/20 11:18,,31,TRUE,TRUE,277,95,490,469,490,655,
35d3dd2e72c911e98ca3dca9049399ef,9/29/21 2:35,20,21,TRUE,TRUE,98,74,202,174,22,240,
35cf1b2b72c911e99081dca9049399ef,12/25/16 23:19,20,35,FALSE,FALSE,101,46,172,134,6,1979,
35ce891472c911e9b4a3dca9049399ef,3/27/22 14:23,,23,TRUE,TRUE,136,62,853,840,62,61,
35cda11472c911e9a613dca9049399ef,3/6/22 17:00,,2,FALSE,FALSE,,11,26,17,3,82,
35d55dab72c911e99a26dca9049399ef,4/7/21 15:44,,31,FALSE,FALSE,146,95,144,144,128,415,
35ca262672c911e99629dca9049399ef,5/2/22 2:03,30,7,TRUE,TRUE,36,23,235,221,8,25,
35cd8eeb72c911e9957bdca9049399ef,2/14/22 15:56,,27,TRUE,FALSE,166,59,186,169,60,102,
35cfb1cc72c911e98f4cdca9049399ef,5/18/21 0:44,,25,TRUE,FALSE,48,77,196,194,196,374,
35d27dcf72c911e9afe2dca9049399ef,4/17/21 16:29,30,64,FALSE,FALSE,151,58,365,329,6,405,
35d67ea872c911e9bf1bdca9049399ef,2/17/19 14:14,,33,FALSE,FALSE,320,93,359,374,27,1195,
35ce5bf572c911e9bd01dca9049399ef,10/27/20 17:53,,20,FALSE,FALSE,91,65,113,79,7,577,
35cecd8f72c911e993f9dca9049399ef,3/9/22 6:57,,10,FALSE,FALSE,67,77,627,621,43,79,
35cdf9d772c911e9bfb7dca9049399ef,2/9/19 7:59,,35,FALSE,TRUE,101,30,268,168,13,1203,
35d6215472c911e9b01bdca9049399ef,5/21/22 23:33,30,4,FALSE,TRUE,13,7,84,81,6,6,
35ca26cf72c911e9be94dca9049399ef,2/17/22 1:13,,19,TRUE,FALSE,77,57,434,440,41,99,
35d6406e72c911e9a508dca9049399ef,3/21/20 2:41,,64,TRUE,FALSE,235,77,612,507,41,797,
35cc046372c911e9beffdca9049399ef,3/5/21 18:48,,19,FALSE,FALSE,67,3,1,0,38,448,
35d69d8572c911e9ba85dca9049399ef,4/4/19 12:14,20,35,TRUE,FALSE,153,40,68,60,11,1149,
35d4edf372c911e9b21bdca9049399ef,6/21/19 17:14,,15,FALSE,FALSE,26,9,69,61,3,1071,
35ccba8772c911e98f1cdca9049399ef,11/8/21 7:06,,32,FALSE,FALSE,122,71,354,327,33,200,
35ce0afa72c911e9ae1cdca9049399ef,10/26/21 14:12,,27,TRUE,FALSE,103,51,247,242,5,213,
35d0390072c911e99f78dca9049399ef,9/29/21 15:29,,28,TRUE,FALSE,,50,143,127,5,240,
35cdca7372c911e9aa37dca9049399ef,7/9/17 21:54,,32,FALSE,FALSE,152,85,72,66,318,1783,
35d6b0f872c911e9958bdca9049399ef,5/4/17 6:45,20,38,FALSE,TRUE,183,64,1164,1056,62,1849,
35cce62e72c911e9a5a8dca9049399ef,12/3/21 1:18,10,13,FALSE,FALSE,84,95,420,388,159,175,
35d1a0c272c911e99f92dca9049399ef,10/6/17 0:49,,53,FALSE,FALSE,68,65,65,59,9,1694,
35d68ba872c911e9a761dca9049399ef,1/14/19 7:23,20,1,FALSE,FALSE,0,1,,,0,1229,
35d4d85972c911e99e36dca9049399ef,11/24/18 9:58,,45,TRUE,FALSE,63,8,36,35,2,1280,
35ce9c4272c911e9afc6dca9049399ef,8/16/19 7:40,20,33,FALSE,TRUE,164,95,200,193,605,1015,
35cb783072c911e9bad5dca9049399ef,5/5/21 23:06,30,34,FALSE,TRUE,258,95,887,839,387,387,
35d0537072c911e99c23dca9049399ef,8/5/20 14:56,,31,FALSE,FALSE,152,58,198,197,29,660,
35ce622b72c911e9bd42dca9049399ef,8/22/19 9:33,,58,FALSE,FALSE,276,45,260,293,28,1009,
35cb22f572c911e98599dca9049399ef,5/21/22 21:30,,3,FALSE,FALSE,8,7,51,51,5,6,
35d6985c72c911e999b7dca9049399ef,1/22/19 5:12,,31,TRUE,FALSE,216,31,172,224,6,1221,
35d464ba72c911e9b3f8dca9049399ef,9/24/20 8:43,,31,TRUE,FALSE,238,86,367,361,14,610,
35d6b55972c911e9a19cdca9049399ef,12/22/19 16:23,50,67,TRUE,FALSE,129,10,30,27,4,887,
35cb295472c911e9ba74dca9049399ef,7/1/17 22:42,,66,FALSE,FALSE,98,31,130,123,22,1791,
35d15dd772c911e9a0a6dca9049399ef,10/4/21 6:38,50,35,TRUE,TRUE,241,95,527,412,221,235,
35d622a872c911e9878fdca9049399ef,4/5/19 19:31,,47,FALSE,FALSE,57,34,87,79,14,1148,
35d107b572c911e98cbcdca9049399ef,12/1/21 2:31,,43,TRUE,FALSE,52,86,110,101,137,177,
35d41a8c72c911e985a7dca9049399ef,2/29/20 10:32,,18,TRUE,FALSE,85,61,292,287,34,818,
35cabb4a72c911e9982bdca9049399ef,10/15/18 19:58,20,35,TRUE,TRUE,176,84,357,306,70,1320,
35d339fa72c911e9a204dca9049399ef,2/6/22 11:25,20,29,TRUE,TRUE,50,94,326,247,69,110,
35cafea172c911e9a9fedca9049399ef,7/17/20 14:41,10,64,FALSE,TRUE,136,82,207,203,469,679,
35d76aab72c911e98bcbdca9049399ef,8/13/21 17:55,20,2,FALSE,FALSE,1,4,3,2,0,287,
35cde94572c911e98cc3dca9049399ef,9/14/18 16:39,,31,TRUE,FALSE,108,11,43,42,6,1351,
35d65c5172c911e9961adca9049399ef,11/13/19 22:21,,32,TRUE,FALSE,,86,190,188,710,926,
35d3cd4772c911e99c3adca9049399ef,1/3/20 4:38,,64,FALSE,TRUE,165,83,428,411,330,875,
35cc5cfa72c911e993aedca9049399ef,6/26/17 13:56,,34,FALSE,FALSE,90,4,6,3,1,1796,
35cf492672c911e9a4d2dca9049399ef,3/9/21 14:30,,32,FALSE,TRUE,22,4,52,43,2,444,
35d27cae72c911e99983dca9049399ef,4/22/19 16:05,,68,TRUE,FALSE,585,95,554,547,108,1131,
35d173a372c911e9bb92dca9049399ef,4/3/22 6:36,,4,FALSE,FALSE,30,55,301,293,27,54,
35cb4bfa72c911e9b86adca9049399ef,6/27/19 19:32,20,49,TRUE,FALSE,27,19,43,43,2,1065,
35cdfd0a72c911e9ba55dca9049399ef,11/26/18 14:25,,10,FALSE,FALSE,22,15,77,76,14,1278,
35cae23372c911e9bde7dca9049399ef,9/11/18 15:38,20,55,FALSE,FALSE,85,16,124,110,3,1354,
35ce799172c911e9ab19dca9049399ef,7/30/16 16:21,,38,FALSE,FALSE,40,25,170,168,24,2127,
35d12b1972c911e98199dca9049399ef,12/8/21 1:36,,33,TRUE,FALSE,60,56,143,140,10,170,
35ce4bf072c911e999ecdca9049399ef,4/1/21 15:22,,31,FALSE,FALSE,157,75,232,230,34,421,
35d40ed172c911e9bc06dca9049399ef,4/5/22 4:01,,21,TRUE,FALSE,83,37,372,348,13,52,
35d4e20a72c911e9b235dca9049399ef,10/4/20 0:31,,9,FALSE,TRUE,45,19,208,162,17,600,
35d706f072c911e98fafdca9049399ef,5/16/22 18:58,20,3,FALSE,FALSE,4,3,14,13,1,11,
35d4085772c911e9a79adca9049399ef,1/20/22 7:26,,27,TRUE,FALSE,96,49,196,190,11,127,
35d1042672c911e9a282dca9049399ef,12/6/21 23:05,,10,TRUE,FALSE,,87,369,363,62,172,
35cccf8c72c911e990b7dca9049399ef,2/18/19 2:45,50,32,TRUE,TRUE,230,82,364,346,1046,1194,
35ca836372c911e9b1c2dca9049399ef,4/5/22 15:02,,2,FALSE,FALSE,2,5,8,6,1,52,
35d50ccf72c911e9aa31dca9049399ef,9/14/19 19:42,,34,TRUE,FALSE,110,35,108,117,4,986,
35d1ab0772c911e9a457dca9049399ef,8/23/21 9:44,50,6,FALSE,TRUE,18,25,128,81,1,277,
35ce062372c911e98171dca9049399ef,12/15/17 23:44,50,35,TRUE,TRUE,273,94,1296,1200,147,1624,
35d2a79172c911e9a6e3dca9049399ef,6/2/21 10:40,,27,FALSE,FALSE,68,78,81,69,1,359,
35cee1d472c911e9bce7dca9049399ef,4/17/22 19:32,,23,TRUE,FALSE,110,40,172,170,41,40,
35cdceca72c911e99272dca9049399ef,2/7/22 13:32,50,23,FALSE,TRUE,134,85,356,328,59,109,
35ceb84c72c911e9b421dca9049399ef,10/25/18 21:18,10,30,FALSE,FALSE,70,19,113,98,10,1310,
35d3090772c911e9ba89dca9049399ef,6/7/21 15:19,,33,TRUE,TRUE,157,90,243,227,316,354,
35cca3b072c911e99ce7dca9049399ef,3/17/22 10:53,30,8,FALSE,FALSE,16,20,55,49,5,71,
35d5e80772c911e9b53ddca9049399ef,3/29/20 12:05,,9,TRUE,FALSE,46,9,87,79,3,789,
35cd980572c911e9973fdca9049399ef,3/6/22 7:22,,10,FALSE,FALSE,70,83,564,561,83,82,
35d1ab8a72c911e98794dca9049399ef,11/14/20 6:58,30,58,TRUE,FALSE,432,93,341,305,60,559,
35d3d4fa72c911e9b8c3dca9049399ef,11/5/20 19:56,20,31,FALSE,FALSE,164,95,248,245,500,568,
35d4778c72c911e98b20dca9049399ef,6/11/17 14:05,20,54,TRUE,FALSE,183,12,77,65,3,1811,
35d62e1172c911e9bc97dca9049399ef,11/29/21 12:55,50,26,TRUE,TRUE,103,91,269,252,153,179,
35d2bf2b72c911e98ac3dca9049399ef,5/24/22 23:18,,5,FALSE,FALSE,9,4,29,22,4,3,
35d1268772c911e9a41edca9049399ef,4/12/21 0:08,10,8,FALSE,FALSE,38,57,286,229,48,410,
35cc3f0f72c911e9b70fdca9049399ef,9/5/17 5:50,,44,FALSE,FALSE,14,18,38,35,8,1725,
35ccb70572c911e989dedca9049399ef,5/13/22 11:23,,19,TRUE,FALSE,32,14,44,39,14,14,
35cd989172c911e9854adca9049399ef,3/2/21 19:30,1,12,FALSE,TRUE,72,94,445,361,101,451,
35cd4f7a72c911e98718dca9049399ef,8/21/21 21:14,20,32,FALSE,FALSE,106,93,190,190,279,279,
35d7629e72c911e9aea4dca9049399ef,3/26/22 20:47,,2,FALSE,FALSE,2,8,9,6,2,62,
35d69cba72c911e9803edca9049399ef,7/14/21 22:15,,19,TRUE,TRUE,38,84,210,204,80,317,
35cb461472c911e9abf6dca9049399ef,7/31/18 18:58,20,58,FALSE,FALSE,162,13,33,31,3,1396,
35d3257872c911e9a472dca9049399ef,3/31/19 18:45,,83,TRUE,FALSE,255,22,82,78,5,1153,
35d1998772c911e98f8bdca9049399ef,8/22/17 18:27,,1,FALSE,FALSE,0,1,1,0,0,1739,
35cd639972c911e984cbdca9049399ef,4/27/18 9:37,20,31,TRUE,FALSE,75,6,8,7,1,1491,
35d531d772c911e98c2bdca9049399ef,3/22/22 14:14,,25,TRUE,FALSE,,50,224,216,5,66,
35cd92fa72c911e9a749dca9049399ef,11/8/17 1:06,,83,TRUE,FALSE,366,91,964,953,517,1661,
35cbf53a72c911e9a426dca9049399ef,11/14/21 15:01,20,29,TRUE,TRUE,53,90,306,288,93,194,
35d197f572c911e98331dca9049399ef,6/17/18 1:35,,70,TRUE,FALSE,133,73,192,182,38,1440,
35d630ba72c911e9b7fcdca9049399ef,9/24/21 13:15,,14,FALSE,FALSE,117,17,98,96,5,245,
35d6004072c911e9b36cdca9049399ef,8/16/21 8:50,,17,FALSE,FALSE,93,95,337,304,102,284,
35d6ba4572c911e9b7cadca9049399ef,4/28/20 20:10,,23,FALSE,FALSE,96,3,18,11,1,759,
35ca083a72c911e985d1dca9049399ef,11/4/21 20:42,50,51,FALSE,TRUE,482,95,1094,628,205,204,
35d3572872c911e99622dca9049399ef,2/22/22 22:24,,4,FALSE,FALSE,18,22,72,63,2,94,
35d1f56672c911e9a007dca9049399ef,5/29/20 21:53,10,24,FALSE,FALSE,92,87,147,116,14,728,
35d03c1472c911e98456dca9049399ef,8/25/17 11:08,20,17,FALSE,FALSE,30,10,16,14,1,1736,
35d71a5c72c911e9a550dca9049399ef,8/27/21 12:00,50,39,TRUE,FALSE,181,56,354,305,43,273,
35d63f5772c911e9a326dca9049399ef,12/16/21 15:53,,13,TRUE,FALSE,50,29,86,73,9,162,
35cbaf9772c911e99302dca9049399ef,5/13/17 21:20,10,51,TRUE,TRUE,223,94,204,191,1485,1840,
35cc765472c911e9900bdca9049399ef,4/14/22 9:05,,18,FALSE,FALSE,29,39,153,145,17,43,
35d6126172c911e993e2dca9049399ef,12/18/19 1:50,,26,FALSE,FALSE,82,4,14,13,2,891,
35cfc45972c911e9a9cfdca9049399ef,4/10/22 0:56,20,4,FALSE,FALSE,29,45,324,310,21,47,
35ccd02372c911e9a34adca9049399ef,1/5/19 10:36,,32,TRUE,FALSE,251,95,364,323,569,1238,
35d14ed972c911e9822adca9049399ef,7/28/21 1:21,1,31,FALSE,TRUE,152,91,174,169,193,303,
35d4c16b72c911e991f4dca9049399ef,6/2/21 19:19,,56,FALSE,FALSE,107,49,270,239,5,359,
35cf0c4a72c911e9a815dca9049399ef,1/17/19 3:48,50,37,FALSE,TRUE,79,30,222,206,21,1226,
35d245e172c911e9aeb7dca9049399ef,5/19/22 17:19,,6,TRUE,FALSE,6,3,12,12,2,8,
35d0a85c72c911e9b147dca9049399ef,8/6/19 5:09,20,58,TRUE,TRUE,458,87,182,178,768,1025,
35d130d972c911e9aed3dca9049399ef,5/10/22 10:14,,13,TRUE,FALSE,47,18,207,203,16,17,
35d41ee172c911e98f32dca9049399ef,2/15/21 3:30,20,53,FALSE,FALSE,94,16,37,36,10,466,
35d15feb72c911e98d2adca9049399ef,8/11/20 13:34,,64,TRUE,TRUE,230,77,365,350,72,654,
35d7982372c911e992d9dca9049399ef,1/14/22 14:49,,41,TRUE,FALSE,,66,432,383,14,133,
35d6a40772c911e9be6cdca9049399ef,9/24/20 17:43,,5,FALSE,FALSE,,5,1,1,1,610,
35ce094f72c911e98bfbdca9049399ef,12/6/18 20:35,50,58,TRUE,FALSE,208,95,1370,1351,149,1268,
35ccc3e172c911e9b154dca9049399ef,8/4/20 11:00,,32,FALSE,TRUE,176,82,367,337,310,661,
35d2657a72c911e99260dca9049399ef,8/22/21 21:44,20,58,TRUE,FALSE,164,95,226,221,161,278,
35ca0a6b72c911e9bf3edca9049399ef,7/29/21 1:30,30,47,TRUE,TRUE,387,95,1189,1072,137,302,
35d51be372c911e99580dca9049399ef,9/25/19 10:24,30,28,TRUE,FALSE,70,3,3,3,0,975,
